ParamName,ParamValue,TimeStamp,UeCRNTI
CellDLMACRate,3498694,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,326,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,95,1.58E+12,0
ULSINR,27135,1.58E+12,416
CellDLMACRate,7712158,1.58E+12,0
DLMACRate,7136958,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,99,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,614,1.58E+12,416
CellDLMACRate,12660510,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,12657190,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,99,1.58E+12,416
PDCPUnusedBuffer,16180,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1369,1.58E+12,416
ULSINR,28159,1.58E+12,416
CellDLMACRate,7146582,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
DLMACRate,7142710,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,31,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,682,1.58E+12,416
CellDLMACRate,4731022,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,20479,1.58E+12,416
DLMACRate,4727846,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,31,1.58E+12,416
PDCPUnusedBuffer,16316,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,504,1.58E+12,416
ULSINR,21503,1.58E+12,416
CellDLMACRate,7230814,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,3872238,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,388,1.58E+12,416
ULSINR,-1,1.58E+12,416
CellDLMACRate,16055838,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,334,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,27135,1.58E+12,416
CellDLMACRate,11027286,1.58E+12,0
DLMACRate,670,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,3190566,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLMACRate,334,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,26623,1.58E+12,416
CellDLMACRate,5668966,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,670,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,7962062,1.58E+12,0
ULSINR,26623,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,7444270,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,746,1.58E+12,416
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,11952662,1.58E+12,0
DLMACRate,11950878,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,21,1.58E+12,416
PDCPUnusedBuffer,8190,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1175,1.58E+12,416
CellDLMACRate,10796030,1.58E+12,0
ULSINR,28159,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,10794246,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,46,1.58E+12,416
PDCPUnusedBuffer,16336,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1079,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,3862334,1.58E+12,0
ULSINR,26623,1.58E+12,416
DLMACRate,3860550,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,23,1.58E+12,416
PDCPUnusedBuffer,16332,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,396,1.58E+12,416
CellDLMACRate,3329350,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,23039,1.58E+12,416
DLMACRate,3327566,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,302,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,1573046,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLMACRate,1570382,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,155,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,5690766,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,2069598,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,209,1.58E+12,416
CellDLMACRate,9495390,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,26111,1.58E+12,416
DLMACRate,838,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,13134718,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLMACRate,278,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,12387638,1.58E+12,0
ULSINR,29183,1.58E+12,416
DLMACRate,838,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,27647,1.58E+12,416
CellDLMACRate,7412614,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,6346238,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,42,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,592,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,23039,1.58E+12,416
CellDLMACRate,10740702,1.58E+12,0
DLMACRate,10738918,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,42,1.58E+12,416
PDCPUnusedBuffer,16294,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1119,1.58E+12,416
ULSINR,27135,1.58E+12,416
CellDLMACRate,11992502,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,11990974,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,32,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPSDUNum,1167,1.58E+12,416
ULSINR,19455,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,1856150,1.58E+12,0
DLMACRate,1854622,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,32,1.58E+12,416
PDCPUnusedBuffer,16314,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,190,1.58E+12,416
CellDLMACRate,1554198,1.58E+12,0
DLOccupyPRBNum,7,1.58E+12,0
ULSINR,27135,1.58E+12,416
DLMACRate,1552414,1.58E+12,416
MCS,20,1.58E+12,416
PDCPOccupBuffer,4,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,82,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,44,1.58E+12,0
CellDLMACRate,1770974,1.58E+12,0
DLMACRate,1769190,1.58E+12,416
MCS,21,1.58E+12,416
PDCPOccupBuffer,4,1.58E+12,416
PDCPUnusedBuffer,16370,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,182,1.58E+12,416
CellDLMACRate,6886430,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLMACRate,374,1.58E+12,416
MCS,19,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,12759110,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLMACRate,326,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,11043062,1.58E+12,0
ULSINR,26111,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,654,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,26623,1.58E+12,416
CellDLMACRate,15114502,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,654,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,27135,1.58E+12,416
CellDLMACRate,5699886,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,982,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,4410006,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,1363150,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,18,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,109,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,2742542,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLMACRate,2741254,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,18,1.58E+12,416
PDCPUnusedBuffer,16342,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,269,1.58E+12,416
ULSINR,28671,1.58E+12,416
CellDLMACRate,9152310,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,9151022,1.58E+12,416
MCS,19,1.58E+12,416
PDCPOccupBuffer,63,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,842,1.58E+12,416
ULSINR,26623,1.58E+12,416
CellDLMACRate,10004486,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,10003198,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,63,1.58E+12,416
PDCPUnusedBuffer,16252,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1066,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,27135,1.58E+12,416
CellDLMACRate,11081702,1.58E+12,0
DLMACRate,5824414,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,54,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,526,1.58E+12,416
DLOccupyPRBNum,97,1.58E+12,0
ULSINR,21503,1.58E+12,416
CellDLMACRate,12804998,1.58E+12,0
DLMACRate,5503502,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,54,1.58E+12,416
PDCPUnusedBuffer,16270,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,608,1.58E+12,416
ULSINR,27135,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,5020326,1.58E+12,0
MCS,16,1.58E+12,416
DLMACRate,838,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,12543478,1.58E+12,0
DLMACRate,838,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,10327750,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,27647,1.58E+12,416
DLMACRate,838,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,10385526,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,27647,1.58E+12,416
MCS,16,1.58E+12,416
DLMACRate,838,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,8190,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,25087,1.58E+12,416
CellDLMACRate,9927238,1.58E+12,0
DLMACRate,1019870,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,32,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,67,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,5716022,1.58E+12,0
DLMACRate,5379254,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,32,1.58E+12,416
PDCPUnusedBuffer,16314,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,568,1.58E+12,416
DLOccupyPRBNum,5,1.58E+12,0
CellDLMACRate,6286622,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLMACRate,6285182,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,625,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,4065254,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,4063814,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,1,1.58E+12,416
PDCPUnusedBuffer,16376,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,410,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,2110,1.58E+12,0
ULSINR,27135,1.58E+12,416
DLMACRate,670,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,-1,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,2222,1.58E+12,0
DLMACRate,222,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,13999142,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,1566,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,10502494,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,25599,1.58E+12,416
DLMACRate,1282398,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,57,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,69,1.58E+12,416
CellDLMACRate,14540958,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,8123454,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,98,1.58E+12,416
PDCPUnusedBuffer,16264,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,830,1.58E+12,416
ULSINR,20991,1.58E+12,416
CellDLMACRate,12943718,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,7042270,1.58E+12,416
MCS,15,1.58E+12,416
PDCPUnusedBuffer,16300,1.58E+12,416
PDCPOccupBuffer,39,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,744,1.58E+12,416
CellDLMACRate,3846334,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,17919,1.58E+12,416
DLMACRate,3845238,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,383,1.58E+12,416
CellDLMACRate,744230,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,27647,1.58E+12,416
DLMACRate,743134,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,0,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,75,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,27647,1.58E+12,416
CellDLMACRate,3173766,1.58E+12,0
DLMACRate,3172798,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,0,1.58E+12,416
PDCPUnusedBuffer,16380,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,309,1.58E+12,416
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,39,1.58E+12,0
CellDLMACRate,5086278,1.58E+12,0
DLMACRate,5085198,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,0,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,510,1.58E+12,416
ULSINR,25599,1.58E+12,416
CellDLMACRate,10876046,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,7041526,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,79,1.58E+12,416
PDCPUnusedBuffer,16378,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,627,1.58E+12,416
CellDLMACRate,13599534,1.58E+12,0
ULSINR,19967,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4734366,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,173,1.58E+12,416
PDCPUnusedBuffer,16224,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,455,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13134766,1.58E+12,0
DLMACRate,6769126,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,94,1.58E+12,416
PDCPUnusedBuffer,7998,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,772,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,94,1.58E+12,0
CellDLMACRate,9961054,1.58E+12,0
DLMACRate,3377358,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,5,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,328,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,11296078,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,4251494,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,5,1.58E+12,416
PDCPUnusedBuffer,16368,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,434,1.58E+12,416
CellDLMACRate,11600046,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,91,1.58E+12,0
DLMACRate,6132950,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,477,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,135,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13058838,1.58E+12,0
DLMACRate,10546310,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,766,1.58E+12,416
PDCPUnusedBuffer,15424,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1246,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22527,1.58E+12,416
CellDLMACRate,11616190,1.58E+12,0
DLMACRate,11279502,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,626,1.58E+12,416
PDCPUnusedBuffer,15804,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1080,1.58E+12,416
ULSINR,21503,1.58E+12,416
CellDLMACRate,10163726,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,5541438,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,530,1.58E+12,416
PDCPUnusedBuffer,15704,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,660,1.58E+12,416
ULSINR,26111,1.58E+12,416
CellDLMACRate,9700454,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,5255470,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,475,1.58E+12,416
PDCPUnusedBuffer,15996,1.58E+12,416
